LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID77201,77201,37,8.987373352050781,802.807655215857,814.0853641398073,0.0,56.0,56,5.0,1,,76.72164948453609,69.0,33.0,128.0,7442.0,24.58011656978445,0.3760624702677361,1.70602673639265,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID77322,77322,37,8.712150573730469,807.8207084470206,812.8986331347767,0.0,57.0,57,5.0,1,,76.3298969072165,70.0,30.0,147.0,7404.0,24.791934865279497,0.3540830859035662,1.6101788490066051,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID77435,77435,37,8.425636291503906,811.1171159874231,811.2280896850517,0.0,58.0,58,5.0,1,,76.51546391752578,69.0,36.0,130.0,7422.0,25.977198897166634,0.3275101010033597,1.453361851565641,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID77673,77673,37,8.804641723632812,812.9176989605787,810.59460011135,0.0,59.0,59,5.0,1,,80.68041237113403,71.0,41.0,138.0,7826.0,25.661476636419653,0.32809912200632524,1.5534276829359948,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID77792,77792,37,8.626998901367188,818.6950610802476,807.3708469492692,0.0,60.0,60,5.0,1,,85.80412371134021,81.0,44.0,147.0,8323.0,24.26616264440128,0.2951381600740191,1.6115594002388767,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID77557,77557,37,10.733604431152344,826.1850970967116,802.9611915519754,0.0,61.0,61,5.0,1,,94.64948453608247,88.0,51.0,156.0,9181.0,27.13893314852046,0.34546333439781624,1.790958699470074,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID77912,77912,37,9.978645324707031,830.017633662101,798.0709772038291,0.0,62.0,62,5.0,1,,88.89690721649484,85.0,45.0,149.0,8623.0,26.04102713991363,0.3387346993158501,1.7275224672819882,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID78030,78030,37,9.752044677734375,834.1386932558369,795.8963837421472,0.0,63.0,63,5.0,1,,84.97938144329896,80.0,46.0,142.0,8243.0,24.32633149038442,0.36687273792630004,1.8752289535651077,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID78154,78154,37,9.258888244628906,836.7581478943221,793.91258159017,0.0,64.0,64,5.0,1,,78.90721649484536,71.0,39.0,142.0,7654.0,26.117954581980417,0.3502565871408899,1.5673917768950314,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID78276,78276,37,8.413490295410156,839.603344504494,789.6287845707642,0.0,65.0,65,5.0,1,,74.82474226804123,70.0,37.0,132.0,7258.0,23.66388348186533,0.3485094700646127,1.6343677725736212,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID78531,78531,37,9.274345397949219,843.3976689119785,787.0749163195458,0.0,66.0,66,5.0,1,,77.29896907216495,70.0,40.0,140.0,7498.0,26.500850988086846,0.3550523216686829,1.5285518308168828,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID78400,78400,37,9.763839721679688,848.1709243313898,781.973687919469,0.0,67.0,67,5.0,1,,81.55670103092784,76.0,39.0,142.0,7911.0,25.56037341283254,0.3654263407132052,1.7078669098936055,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID78670,78670,37,8.586349487304688,852.2103094297036,777.8522156638616,0.0,68.0,68,5.0,1,,78.12371134020619,70.0,41.0,145.0,7578.0,24.23593137091718,0.32542348988558134,1.5828777827119114,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID78930,78930,37,9.537086486816406,854.1440394394058,772.0264701228779,0.0,69.0,69,5.0,1,,81.23711340206185,76.0,44.0,156.0,7880.0,26.497552243822245,0.3556993598778237,1.6087865042997191,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID78800,78800,37,9.625358581542969,854.2258582798399,769.0442793020529,0.0,70.0,70,5.0,1,,79.9381443298969,69.0,47.0,150.0,7754.0,26.418433602706628,0.355037084541147,1.5856215208353097,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID79196,79196,37,8.043144226074219,855.3862330716981,763.7696067883091,0.0,71.0,71,5.0,1,,78.22680412371135,72.0,45.0,135.0,7588.0,22.259597721469483,0.3134272447230146,1.677254618259585,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID79062,79062,37,9.483734130859375,857.1894980372624,756.8362069500437,0.0,72.0,72,5.0,1,,92.04123711340206,86.0,48.0,149.0,8928.0,25.252853603509344,0.3113430131517723,1.7307119783011775,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID79472,79472,37,11.318572998046875,856.9502637660818,752.0486272991766,0.0,73.0,73,5.0,1,,98.47422680412372,87.0,43.0,199.0,9552.0,33.34450628898795,0.33866091864764675,1.4942483370712005,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID79330,79330,37,12.100601196289062,855.1032113573517,748.8809244052591,0.0,74.0,74,5.0,1,,105.27835051546391,97.0,57.0,193.0,10212.0,29.271979728929477,0.336849005526535,1.8124660651501918,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID79613,79613,37,8.291358947753906,853.6290551972728,741.4927534899779,0.0,75.0,75,5.0,1,,87.14432989690722,80.0,47.0,148.0,8453.0,25.06408024557656,0.2606543159415395,1.4377595582444398,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID79856,79856,37,8.528083801269531,853.7573889190811,736.7870983906588,0.0,76.0,76,5.0,1,,84.82474226804123,79.0,50.0,138.0,8228.0,22.70187689986518,0.30226624980363576,1.7345253543439498,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID79732,79732,37,9.115638732910156,852.0925935308871,733.430137724953,0.0,77.0,77,5.0,1,,87.01030927835052,79.0,54.0,150.0,8440.0,23.99847861730025,0.32238401180015164,1.7677990784067772,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID79974,79974,37,8.959701538085938,849.004482223192,728.7832229569302,0.0,78.0,78,5.0,1,,87.96907216494846,81.0,48.0,154.0,8533.0,23.496654730091993,0.3008828061848199,1.7318615449478523,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID80106,80106,37,8.810531616210938,845.302633417647,726.3703480643685,0.0,79.0,79,5.0,1,,82.31958762886597,77.0,43.0,136.0,7985.0,23.36599487492123,0.3300306003124358,1.7484027509680746,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID80231,80231,37,8.49102783203125,840.9729590002127,722.2196715310939,0.0,80.0,80,5.0,1,,81.35051546391753,73.0,48.0,138.0,7891.0,23.0773343154388,0.3042581049419377,1.644687057745046,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID80352,80352,37,7.856346130371094,837.2320930634885,717.9707978959148,0.0,81.0,81,5.0,1,,76.94845360824742,70.0,39.0,131.0,7464.0,23.19993315993452,0.3043684088005899,1.547898432631215,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID80472,80472,37,8.518226623535156,833.0369406218513,715.0424151831425,0.0,82.0,82,5.0,1,,81.51546391752578,77.0,45.0,136.0,7907.0,23.09676808292209,0.3158289036694414,1.6942255911661794,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID80585,80585,37,7.872856140136719,829.6668841515024,711.8314060794987,0.0,83.0,83,5.0,1,,79.71134020618557,74.0,46.0,132.0,7732.0,22.738531341318804,0.2882781001998775,1.5688799877996298,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID80702,80702,37,9.961570739746094,824.2805251854746,708.8601075440253,0.0,84.0,84,5.0,1,,90.79381443298969,83.0,50.0,159.0,8807.0,25.257399140453995,0.3313771147242115,1.789447886390893,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID80824,80824,37,8.820083618164062,820.1665265343161,707.7265786684355,0.0,85.0,85,5.0,1,,88.17525773195877,80.0,51.0,145.0,8553.0,21.699179280408252,0.30615682458912,1.904943268083598,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID80947,80947,37,9.609626770019531,815.9478369719034,706.0756270077519,0.0,86.0,86,5.0,1,,89.81443298969072,86.0,45.0,147.0,8712.0,23.685583650234033,0.32661432140460606,1.8671644914457393,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID81056,81056,37,8.650611877441406,809.9114885709648,703.8607878087874,0.0,87.0,87,5.0,1,,89.03092783505154,86.0,50.0,140.0,8636.0,22.505301971724087,0.2950906038212326,1.8027739713133388,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID81167,81167,37,8.588539123535156,804.2603477993367,702.2542158947617,0.0,88.0,88,5.0,1,,86.88659793814433,82.0,49.0,145.0,8428.0,22.242918483877347,0.2988182310353582,1.7974206734252558,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID81417,81417,37,10.08319091796875,797.4788712452016,696.5770841201598,0.0,89.0,89,5.0,1,,96.09278350515464,91.0,44.0,153.0,9321.0,25.37965165665318,0.3226313291210451,1.8471528913085387,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID81291,81291,37,9.410430908203125,790.4419402142823,693.4265305050499,0.0,90.0,90,5.0,1,,93.84536082474227,88.0,58.0,155.0,9103.0,22.914396951018944,0.29253761550618745,1.8538427728975109,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID81539,81539,37,8.71759033203125,784.9661780750375,690.7622746581925,0.0,91.0,91,5.0,1,,85.19587628865979,76.0,44.0,139.0,8264.0,23.285205950371214,0.30809654774452105,1.7235167916648424,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID81792,81792,37,9.720115661621094,781.351095997878,688.5639691702802,0.0,92.0,92,5.0,1,,88.85567010309278,83.0,38.0,139.0,8619.0,24.423771587465783,0.3307872435486208,1.8086000404977027,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID81658,81658,37,8.532455444335938,774.6779376858742,685.7938628694197,0.0,93.0,93,5.0,1,,90.30927835051547,82.0,49.0,148.0,8760.0,25.364164691853425,0.2871176121481429,1.5884860441328976,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID81657,81657,651,8.642189025878906,770.6660379170313,685.6507939272558,0.0,93.0,93,5.0,1,,88.58762886597938,82.0,47.0,168.0,8593.0,29.080618036087625,0.302849164349974,1.416223126353243,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID81915,81915,651,12.130447387695312,768.8957524869536,683.0675469258016,0.0,94.0,94,5.0,1,,103.79381443298969,98.0,40.0,192.0,10068.0,31.473513383058133,0.3332812846665122,1.6487142292253627,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID82048,82048,651,8.631134033203125,764.3273890362173,680.4843900359309,0.0,95.0,95,5.0,1,,91.68041237113403,87.0,51.0,144.0,8893.0,23.478068840831973,0.27454945614405213,1.682317946080222,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID82167,82167,651,11.236343383789062,759.1794262585554,678.7545260097687,0.0,96.0,96,5.0,1,,95.58762886597938,89.0,60.0,174.0,9272.0,25.827856641505466,0.355261675986185,1.940298374911663,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID82431,82431,651,9.965034484863281,753.4600845363307,676.8068743745265,0.0,97.0,97,5.0,1,,93.72164948453609,90.0,58.0,153.0,9091.0,23.445300820936204,0.32582731291724804,1.9647831955088646,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID82298,82298,651,10.090919494628906,746.591576235346,676.4643530011598,0.0,98.0,98,5.0,1,,92.0721649484536,87.0,45.0,156.0,8931.0,26.25009818341972,0.32697577217008184,1.7285422491517943,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID82555,82555,651,8.39697265625,738.0614054401996,676.3967881650844,0.0,99.0,99,5.0,1,,83.52577319587628,78.0,53.0,136.0,8102.0,20.18822510746526,0.3083355979120484,1.9500999502629794,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID82674,82674,651,8.22552490234375,733.9196643140235,675.5293492600114,0.0,100.0,100,5.0,1,,80.01030927835052,75.0,42.0,129.0,7761.0,21.43084558788299,0.3199704141542443,1.8100153755272796,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID82795,82795,651,8.136268615722656,728.9192030064747,676.6890517077944,0.0,101.0,101,5.0,1,,79.4020618556701,75.0,36.0,136.0,7702.0,22.35073628252846,0.30431590168482,1.6577223729303427,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID83041,83041,651,8.683784484863281,723.6717529365474,677.1841247547984,0.0,102.0,102,5.0,1,,87.35051546391753,80.0,44.0,148.0,8473.0,23.754842154247118,0.308331672061479,1.7331797331662997,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID83155,83155,651,10.242149353027344,719.5101468750406,677.1938070729785,0.0,103.0,103,5.0,1,,93.80412371134021,90.0,49.0,156.0,9099.0,23.447920650195602,0.3495364125160735,2.0723132711458865,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID82918,82918,651,10.7027587890625,715.8459709726467,678.8087163035171,0.0,104.0,104,5.0,1,,98.05154639175258,96.0,54.0,157.0,9511.0,24.697491072821467,0.3470685335758001,2.045771646998127,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID83275,83275,651,8.531471252441406,711.0964211685974,679.8927018769552,0.0,105.0,105,5.0,1,,84.49484536082474,82.0,40.0,127.0,8196.0,22.045466139766415,0.2988537828005922,1.7637597143921977,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID83405,83405,651,7.48443603515625,707.1590970211162,682.0268296551417,0.0,106.0,106,5.0,1,,77.42268041237114,73.0,39.0,122.0,7510.0,20.5633346089721,0.28163933277933256,1.6547490312911048,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID83520,83520,651,6.935638427734375,701.6238989694376,684.1578253626745,0.0,107.0,107,5.0,1,,76.18556701030928,77.0,37.0,119.0,7390.0,19.125860490940024,0.25826712223460396,1.6352267791522568,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID83641,83641,651,7.7370147705078125,695.3401286909915,685.7224457803862,0.0,108.0,108,5.0,1,,81.50515463917526,75.0,44.0,142.0,7906.0,22.76744922002143,0.259587764186657,1.4755586606706226,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID83774,83774,651,7.622161865234375,690.2783907383356,688.8544010328797,0.0,109.0,109,5.0,1,,80.70103092783505,78.0,49.0,134.0,7828.0,20.02038801887008,0.28313937041947057,1.7789470413232644,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID83896,83896,651,7.812416076660156,687.4365470438246,689.7349457197654,0.0,110.0,110,5.0,1,,78.1340206185567,75.0,41.0,125.0,7579.0,18.07486103334049,0.3180155390671563,2.0860418274527865,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID84022,84022,651,8.847648620605469,682.7418343757641,691.2806809940928,0.0,111.0,111,5.0,1,,78.8659793814433,73.0,39.0,132.0,7650.0,21.82154366769769,0.3383585426109742,1.8274222034220249,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID84150,84150,651,6.475746154785156,679.2313492533983,694.5360615209382,0.0,112.0,112,5.0,1,,67.25773195876289,65.0,33.0,112.0,6524.0,17.951484589556156,0.2929506858968979,1.6977916818214414,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID84279,84279,651,7.093433380126953,671.5978105202826,696.676493089944,0.0,113.0,113,5.0,1,,71.85567010309278,69.0,33.0,110.0,6970.0,18.888924053265562,0.3037548665018558,1.7726015351809319,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID84755,84755,651,7.021625518798828,665.4815927960801,699.1435197094993,0.0,114.0,114,5.0,1,,68.76288659793815,69.0,36.0,107.0,6670.0,17.015172883265766,0.31493491566492837,1.935816929880326,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID84400,84400,651,6.417930603027344,659.8758095227718,703.5394137179087,0.0,115.0,115,5.0,1,,65.94845360824742,64.0,33.0,112.0,6397.0,18.615277738784783,0.29551514492022596,1.6162269363865007,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID84512,84512,651,7.7038116455078125,651.8663748284719,707.9185868593933,0.0,116.0,116,5.0,1,,72.44329896907216,72.0,33.0,119.0,7027.0,20.271577532843942,0.3152411974388486,1.7130823194376472,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID84639,84639,651,6.183067321777344,648.4304123615426,711.4423707710927,0.0,117.0,117,5.0,1,,64.55670103092784,62.0,28.0,102.0,6262.0,18.29160159754843,0.27975963747352456,1.5430366405133107,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID85223,85223,651,6.696624755859375,644.596684297469,715.462699430663,0.0,118.0,118,5.0,1,,65.91752577319588,63.0,36.0,105.0,6394.0,17.712795576863815,0.30164780448453793,1.7248465381326479,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID84989,84989,651,6.897224426269531,639.6491967371901,718.489723785465,0.0,119.0,119,5.0,1,,69.76288659793815,65.0,43.0,120.0,6767.0,18.736535830139182,0.2889015394204422,1.6691495648561723,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID84876,84876,651,6.041408538818359,635.8987617242836,721.4024915006806,0.0,120.0,120,5.0,1,,69.22680412371135,67.0,42.0,114.0,6715.0,16.704231720983643,0.25125064574690065,1.66433461016104,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID85104,85104,651,6.8368377685546875,632.0903969078739,725.719267200112,0.0,121.0,121,5.0,1,,73.44329896907216,71.0,41.0,118.0,7124.0,19.361134324640428,0.2711374998585207,1.6182604874906563,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID85339,85339,651,6.7720184326171875,631.0626174626134,729.5707573715465,0.0,122.0,122,5.0,1,,73.74226804123711,70.0,40.0,109.0,7153.0,17.606389909227243,0.26616737812751606,1.7609210196372747,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID85457,85457,651,8.020118713378906,626.3226311702947,733.7495424009987,0.0,123.0,123,5.0,1,,91.74226804123711,88.0,54.0,138.0,8899.0,19.599786537164263,0.25121360687688704,1.8795757237843995,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID85578,85578,651,7.5707550048828125,624.3808580894797,740.6876168162993,0.0,124.0,124,5.0,1,,87.87628865979381,88.0,49.0,134.0,8524.0,20.168177146579403,0.2689769641467924,1.8471255017587882,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID85653,85653,651,5.922710418701172,618.6792609907602,745.3814099380184,0.0,125.0,125,5.0,1,,43.05154639175258,40.0,18.0,80.0,4176.0,14.126195475974045,0.4729926085033799,1.9572546170800642,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID85857,85857,651,7.823333740234375,612.975587128287,746.669336540574,0.0,126.0,126,5.0,1,,76.23711340206185,73.0,42.0,122.0,7395.0,18.644577627666692,0.330155143154469,2.029829965208064,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID85973,85973,651,9.016151428222656,609.7059999707126,751.4551955491764,0.0,127.0,127,5.0,1,,78.0618556701031,76.0,32.0,137.0,7572.0,23.029787971681774,0.3633225013486795,1.8066441532447906,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID85728,85728,651,11.200462341308594,606.8497557280241,755.98112790411,0.0,128.0,128,5.0,1,,83.4639175257732,76.0,47.0,146.0,8096.0,25.858614721722052,0.4241751548082111,1.9226725562871079,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID86097,86097,651,7.303489685058594,603.4823450326243,758.1322869282913,0.0,129.0,129,5.0,1,,74.70103092783505,70.0,37.0,122.0,7246.0,18.975952407177093,0.2882440059107516,1.7616318881306934,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID86213,86213,651,10.079353332519531,599.5536198738747,760.2264280613396,0.0,130.0,130,5.0,1,,86.98969072164948,80.0,45.0,142.0,8438.0,26.325880345109393,0.3706317017948832,1.7870498632591016,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID86327,86327,651,8.298652648925781,597.1883849411865,763.208595960107,0.0,131.0,131,5.0,1,,87.90721649484536,85.0,51.0,134.0,8527.0,20.70531457250509,0.28745001083092797,1.8958529358614429,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID86447,86447,651,7.8314208984375,594.8345529790624,767.1544595555505,0.0,132.0,132,5.0,1,,82.98969072164948,79.0,41.0,138.0,8050.0,22.71035687254497,0.27030222523693775,1.5551516485987693,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID86566,86566,651,7.72509765625,591.2751043780819,768.9403669721548,0.0,133.0,133,5.0,1,,83.49484536082474,81.0,47.0,142.0,8099.0,20.54371543772582,0.28695120092922377,1.8124107805056193,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID86686,86686,651,8.131759643554688,587.9630294275495,772.719056327793,0.0,134.0,134,5.0,1,,79.20618556701031,74.0,47.0,128.0,7683.0,22.161781171050748,0.30580028658501207,1.6739618682024697,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID86808,86808,651,8.607246398925781,582.1689712841813,777.9467654513069,0.0,135.0,135,5.0,1,,78.16494845360825,72.0,40.0,126.0,7582.0,22.87269132811146,0.3500945476000325,1.7723354982779624,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID87037,87037,651,7.912208557128906,580.3726453558256,779.4907298720212,0.0,136.0,136,5.0,1,,72.3917525773196,64.0,32.0,128.0,7022.0,23.45543500495094,0.32033459211719506,1.4975986246586666,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID86927,86927,651,9.763374328613281,578.936720700827,782.6680284855273,0.0,137.0,137,5.0,1,,76.42268041237114,70.0,32.0,135.0,7413.0,26.39556269982798,0.3985989961854484,1.6503054172111875,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
